,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,_id,genre,imdbID,imdbId,imdbRating,imdbVotes,movielens_Id,sentiment_polarity,tmdbId,tomatoConsensus,tomatoFresh,tomatoImage,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoURL,tomatoUserMeter,tomatoUserRating,tomatoUserReviews
222,"Leonardo Sbaraglia, Eusebio Poncela, Mónica López, Antonio Dechent",11 wins &amp; 9 nominations.,145177.0,Spain,24 Jun 2003,Juan Carlos Fresnadillo,"[Drama, Romance, Thriller]","Spanish, English, French",59.0,An enigmatic tale of four incredibly lucky people whose lives are intertwined by destiny are subject to the laws of fate. They discover that they cannot afford to be without luck as they ...,http://ia.media-imdb.com/images/M/MV5BMTQ3MDcxNjk5N15BMl5BanBnXkFtZTYwMzYzMDg5._V1_SX300.jpg,Lions Gate Films,R,09 Nov 2001,True,108.0,Intacto,movie,http://www.intactothemovie.com,"Juan Carlos Fresnadillo, Andrés M. Koppel",2001,58f85d9c0d39b85b38207c26,Thriller,tt0220580,220580,6.9,"11,395",5949,0.3375,10856.0,"The plot gimmick is original, bolstered by stylishly intriguing setpieces.",52,fresh,72.0,6.5,72,20,http://www.rottentomatoes.com/m/intacto/,82.0,3.8,8034
223,"Glenn Close, Dermot Mulroney, Jessica Campbell, Patricia Clarkson",3 wins &amp; 4 nominations.,86250.0,"UK, USA, Canada",14 Oct 2003,Rose Troche,[Drama],English,58.0,A series of overlapping stories about four suburban families dealing with different maladies. Esther Gold's life is consumed by caring for her comatose son; Jim Train is sent into a ...,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3OTI3NDgxMV5BMl5BanBnXkFtZTYwOTk3Njk5._V1_SX300.jpg,IFC Films,R,15 Aug 2003,True,121.0,The Safety of Objects,movie,http://www.renaissance-films.com/safety_objects.html,"A.M. Homes (book), Rose Troche (screenplay)",2001,58f85d9c0d39b85b38207c27,Drama,tt0256359,256359,6.6,"3,784",6217,-0.0619047619048,24186.0,"The large cast of characters and scripting are too unwieldy, and the suburban angst theme feels tired.",36,rotten,49.0,5.9,74,38,http://www.rottentomatoes.com/m/the-safety-of-objects/,66.0,3.5,4205
224,"David Paymer, Crispin Glover, Glenne Headly, Maury Chaykin",1 nomination.,60283.0,USA,08 Jul 2003,Jonathan Parker,"[Comedy, Drama, Mystery]",English,48.0,A clueless boss has no idea what to do with his mundane office worker whose refusal of duties only gets worse each passing minute.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDQxNDU4NzY0OV5BMl5BanBnXkFtZTcwOTk2NDIyMQ@@._V1_SX300.jpg,Parker Film Co,PG-13,10 Mar 2001,True,83.0,Bartleby,movie,http://www.bartlebythemovie.com,"Herman Melville (story ""Bartleby the Scrivener""), Jonathan Parker (screenplay), Catherine DiNapoli (screenplay)",2001,58f85d9c0d39b85b38207c28,Comedy|Drama,tt0230025,230025,6.4,"1,546",27306,-0.170833333333,53048.0,"Bartleby is a rather dull affair, stretched over a too-long running time.",19,rotten,35.0,5.1,54,35,http://www.rottentomatoes.com/m/bartleby_2002/,69.0,3.4,1988
225,"Jim Caviezel, Jake Lloyd, Mary McCormack, Bruce Dern",,466285.0,USA,13 Sep 2005,William Bindley,"[Drama, Sport]",English,43.0,"A story about a man's personal struggle to victory in the 1971 Madison, Indiana hydro-plane regatta.",http://ia.media-imdb.com/images/M/MV5BMTMzNjQxNTUyMF5BMl5BanBnXkFtZTcwMzA3NzgyMQ@@._V1_SX300.jpg,MGM,PG,22 Apr 2005,True,99.0,Madison,movie,http://www.madisonthemovie.com,"William Bindley, Scott Bindley",2001,58f85d9c0d39b85b38207c29,Drama,tt0206113,206113,6.5,"1,040",33152,0.0,38717.0,A pedictable and heavy-handed sports drama.,9,rotten,29.0,4.4,31,22,http://www.rottentomatoes.com/m/madison/,50.0,3.3,1445
226,"Evan Rachel Wood, Michael Angarano, David Gallagher, Vivica A. Fox",2 wins &amp; 2 nominations.,381092.0,USA,04 Feb 2003,Blair Treu,"[Comedy, Drama, Family]",English,52.0,"Emily Lindstrom, 14, is an aspiring concert violinist; she's spending the summer practicing for a big audition while her girlfriends are at camp. She's also got a thriving neighborhood ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NDYwMzE0OF5BMl5BanBnXkFtZTcwNDcwOTIyMQ@@._V1_SX300.jpg,Leucadia Film Corporation,PG,23 Aug 2002,True,96.0,Little Secrets,movie,http://www.littlesecretsmovie.com/movie.htm,Jessica Barondes,2001,58f85d9c0d39b85b38207c2a,Children|Comedy|Drama,tt0296845,296845,6.5,"2,719",48895,-0.177083333333,50573.0,"Little Secrets is wholesome entertainment for the kids, but also rather bland.",29,fresh,60.0,5.5,48,19,http://www.rottentomatoes.com/m/little_secrets/,59.0,3.3,7916
227,"Colin Hanks, Jack Black, Schuyler Fisk, Bret Harrison",3 nominations.,41032915.0,USA,18 Jun 2002,Jake Kasdan,"[Comedy, Drama]","English, Spanish",48.0,A guidance counselor mistakenly sends out the wrong transcripts to Stanford University under the name of an over-achieving high schooler.,https://images-na.ssl-images-amazon.com/images/M/MV5BZGIzYjJmNzQtNDc5YS00ZWJhLWI3NzItODgzNWRlNmQ0NmRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Pictures,PG-13,11 Jan 2002,True,82.0,Orange County,movie,http://www.orangecountymovie.com,Mike White,2002,58f85d9c0d39b85b38207c2b,Comedy,tt0273923,273923,6.2,"41,832",5025,-0.1125,11857.0,"Smarter than the average teen movie, but a little on the unmemorable side.",56,rotten,46.0,5.2,121,65,http://www.rottentomatoes.com/m/orange_county/,61.0,3.0,174215
228,"Steve Oedekerk, Fei Lung, Leo Lee, Ling-Ling Hsieh",,15943478.0,"USA, Hong Kong, Taiwan",23 Jul 2002,Steve Oedekerk,"[Action, Comedy]",English,14.0,A rough-around-the-edges martial arts master seeks revenge for his parent's death.,https://images-na.ssl-images-amazon.com/images/M/MV5BMGQxZDEwZDctMjNkMi00YmIxLTgyN2MtYmJhYjEzZGY0NjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,20th Century Fox,PG-13,25 Jan 2002,True,81.0,Kung Pow: Enter the Fist,movie,http://www.kungpowmovie.com,Steve Oedekerk,2002,58f85d9c0d39b85b38207c2c,Action|Comedy,tt0240468,240468,6.2,"38,310",5047,0.0708333333333,11891.0,A short sketch's worth of jokes stretched into a full-length feature.,6,rotten,11.0,2.8,53,47,http://www.rottentomatoes.com/m/kung_pow/,68.0,3.0,78840
229,"Jim Caviezel, Guy Pearce, Richard Harris, James Frain",,54111443.0,"UK, USA, Ireland",10 Sep 2002,Kevin Reynolds,"[Action, Adventure, Drama]",English,61.0,"A young man, falsely imprisoned by his jealous ""friend,"" escapes and uses a hidden treasure to exact his revenge.",https://images-na.ssl-images-amazon.com/images/M/MV5BMDM0ZWRjZDgtZWI0MS00ZTIzLTg4MWYtZjU5MDEyMDU0ODBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Touchstone Pictures,PG-13,25 Jan 2002,True,131.0,The Count of Monte Cristo,movie,http://bventertainment.go.com/movies/montecristo,"Alexandre Dumas père (novel), Jay Wolpert (screenplay)",2002,58f85d9c0d39b85b38207c2d,Action|Adventure|Drama|Romance|Thriller,tt0245844,245844,7.7,"106,582",5064,0.323232323232,11362.0,"Though it may not reach for any new artistic heights, The Count of Monte Cristo is an old-fashioned yet enjoyable swashbuckler.",105,fresh,73.0,6.7,143,38,http://www.rottentomatoes.com/m/1110288-count_of_monte_cristo/,88.0,3.6,208888
230,"Cuba Gooding Jr., James Coburn, Sisqó, Nichelle Nichols",1 win.,81110575.0,"Canada, USA",14 May 2002,Brian Levant,"[Adventure, Comedy, Family]",English,29.0,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NzU5MTk1Ml5BMl5BanBnXkFtZTYwOTc4OTc2._V1_SX300.jpg,Buena Vista Distribution Compa,PG,18 Jan 2002,True,99.0,Snow Dogs,movie,http://disney.go.com/disneypictures/snowdogs,"Jim Kouf (screenplay), Tommy Swerdlow (screenplay), Michael Goldberg (screenplay), Mark Gibson (screenplay), Philip Halprin (screenplay), Gary Paulsen (book)",2002,58f85d9c0d39b85b38207c2e,Adventure|Children|Comedy,tt0281373,281373,5.1,"20,518",5048,-0.275,11888.0,"A mediocre live-action children's movie, Snow Dogs is filled with cliched dialogue, tiresome pratfalls, and stale fish-out-of-water jokes.",20,rotten,24.0,4.0,82,62,http://www.rottentomatoes.com/m/snow_dogs/,39.0,2.8,129694
231,"Richard Gere, David Eigenberg, Bob Tracey, Ron Emanuel",1 win &amp; 2 nominations.,35228696.0,USA,04 Jun 2002,Mark Pellington,"[Drama, Horror, Mystery]",English,52.0,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjVmNDNjYWYtNzk0Mi00ZTU4LTljNDYtNDczZDE4NGMzZmQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Screen Gems,PG-13,25 Jan 2002,True,119.0,The Mothman Prophecies,movie,http://www.spe.sony.com/movies/mothman,"Richard Hatem (screenplay), John A. Keel (novel)",2002,58f85d9c0d39b85b38207c2f,Drama|Fantasy|Horror|Mystery|Thriller,tt0265349,265349,6.5,"64,492",5065,0.0,2637.0,A creepy thriller that poses more questions than it answers.,72,rotten,52.0,5.5,138,66,http://www.rottentomatoes.com/m/mothman_prophecies/,56.0,3.0,52996
232,"Shane West, Mandy Moore, Peter Coyote, Daryl Hannah",4 wins &amp; 2 nominations.,41090572.0,USA,09 Jul 2002,Adam Shankman,"[Drama, Romance]",English,35.0,"The story of two North Carolina teens, Landon Carter and Jamie Sullivan, who are thrown together after Landon gets into trouble and is made to do community service.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzU3NTYxM2MtNjViMS00YmNlLWEwM2MtYWI2MzgzNTkxODFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Warner Bros. Pictures,PG,25 Jan 2002,True,101.0,A Walk to Remember,movie,http://awalktoremember.warnerbros.com,"Nicholas Sparks (novel), Karen Janszen (screenplay)",2002,58f85d9c0d39b85b38207c30,Drama|Romance,tt0281358,281358,7.4,"165,400",5066,-0.166666666667,10229.0,"Though wholesome, the Mandy Moore vehicle A Walk to Remember is also bland and oppressively syrupy.",28,rotten,27.0,4.1,103,75,http://www.rottentomatoes.com/m/walk_to_remember/,78.0,3.3,31401734
233,"Devon Sawa, Jason Segel, Michael C. Maronna, Jason Schwartzman",,4814244.0,"Canada, USA",28 May 2002,Dewey Nicks,"[Comedy, Romance]",English,12.0,"When geeky Ethan discovers three fellow students scamming the examination system, he blackmails them to win over the college's most popular girl.",http://ia.media-imdb.com/images/M/MV5BMTQ3OTYzNDA1NV5BMl5BanBnXkFtZTcwNTEyODEyMQ@@._V1_SX300.jpg,Screen Gems,R,01 Feb 2002,True,86.0,Slackers,movie,http://www.spe.sony.com/movies/slackers,David H. Steinberg,2002,58f85d9c0d39b85b38207c31,Comedy,tt0240900,240900,5.3,"12,426",5080,-0.0625,20009.0,"Another teen comedy with little on its mind but moving to the next gross-out gag, Slackers strains for laughs and features grating characters.",11,rotten,10.0,3.1,105,94,http://www.rottentomatoes.com/m/slackers/,51.0,2.8,28353
234,"Frankie Muniz, Paul Giamatti, Amanda Bynes, Amanda Detmer",1 win &amp; 3 nominations.,47811275.0,"USA, Germany",24 Sep 2002,Shawn Levy,"[Adventure, Comedy, Family]",English,36.0,"After a young boy's school essay erroneously finds its way into the hands of a Hollywood producer who turns the idea into a hit film, the boy travels to Los Angeles to claim his credit.",https://images-na.ssl-images-amazon.com/images/M/MV5BNmEyNGFmODYtZjhjNC00NGViLTllMjQtYWYyZmQ1OGEzMzRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Universal Pictures,PG,08 Feb 2002,True,88.0,Big Fat Liar,movie,http://www.bigfatliarmovie.com,"Dan Schneider (story), Brian Robbins (story), Dan Schneider (screenplay)",2002,58f85d9c0d39b85b38207c32,Children|Comedy,tt0265298,265298,5.4,"29,327",5092,0.2,11870.0,"Though there's nothing that offensive about Big Fat Liar, it is filled with Hollywood cliches and cartoonish slapstick, making it strictly for kids.",39,rotten,42.0,4.9,92,53,http://www.rottentomatoes.com/m/big_fat_liar/,44.0,2.9,399962
235,"Arnold Schwarzenegger, Francesca Neri, Elias Koteas, Cliff Curtis",,39965988.0,USA,30 Jul 2002,Andrew Davis,"[Action, Drama, Thriller]","English, Spanish",33.0,"After his family is killed by a terrorist act, a firefighter goes in search of the one responsible.",https://images-na.ssl-images-amazon.com/images/M/MV5BYTIxYTA1YWUtODFiOS00NjY5LWIyOWQtYTFlYzMyNWI4MWM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Warner Bros. Pictures,R,08 Feb 2002,True,108.0,Collateral Damage,movie,http://www.collateraldamage.net,"Ronald Roose (story), David Griffiths (story), Peter Griffiths (story), David Griffiths (screenplay), Peter Griffiths (screenplay)",2002,58f85d9c0d39b85b38207c33,Action|Thriller,tt0233469,233469,5.5,"62,187",5093,-0.0222222222222,9884.0,"Despite its timely subject matter, Collateral Damage is an unexceptional and formulaic action thriller.",27,rotten,19.0,4.0,142,115,http://www.rottentomatoes.com/m/1110242-collateral_damage/,27.0,2.8,79750
236,"Chris Klein, Jean Reno, LL Cool J, Rebecca Romijn",2 wins &amp; 4 nominations.,18894427.0,"USA, Germany, Japan",10 Jan 2006,John McTiernan,"[Action, Sci-Fi, Sport]","English, Russian, French, Arabic, Korean, German, Japanese",14.0,The big thing in 2005 is a violent sport which can have some pretty serious consequences... like dying.,http://ia.media-imdb.com/images/M/MV5BMjA3OTk4NDE1OV5BMl5BanBnXkFtZTcwODAyOTY2NA@@._V1_SX300.jpg,MGM/UA Distribution Company,R,08 Feb 2002,True,98.0,Rollerball,movie,http://www.rollerball.com,"William Harrison (short story ""Roller Ball Murder""), William Harrison, Larry Ferguson (screenplay), John Pogue (screenplay)",2002,58f85d9c0d39b85b38207c34,Action|Sci-Fi,tt0246894,246894,3.0,"22,345",5094,-0.176388888889,11535.0,"Removing the social critique of the original, this updated version of Rollerball is violent, confusing, and choppy. Klein makes for a bland hero.",4,rotten,3.0,2.5,117,113,http://www.rottentomatoes.com/m/rollerball/,14.0,2.1,36798
237,"Britney Spears, Anson Mount, Zoe Saldana, Taryn Manning",2 wins &amp; 14 nominations.,37053263.0,USA,23 Jul 2002,Tamra Davis,"[Comedy, Drama, Romance]",English,27.0,"Three childhood best friends, and a guy they just met, take a road trip across the country, finding themselves and their friendship in the process.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTI0NGM2MjktNjgxMi00Zjk3LTkyYWEtYTMzOGI2YTAxMmRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Pictures,PG-13,15 Feb 2002,True,93.0,Crossroads,movie,http://www.crossroadsmovie.com,Shonda Rhimes,2002,58f85d9c0d39b85b38207c35,Comedy|Musical|Romance,tt0275022,275022,3.3,"34,436",5106,-0.25,17130.0,"A cliched and silly pop star vanity project, Crossroads is strictly for Britney fans only.",14,rotten,14.0,3.9,103,89,http://www.rottentomatoes.com/m/1112549-crossroads/,39.0,2.2,359296
238,"Bruce Willis, Colin Farrell, Terrence Howard, Cole Hauser",1 win.,19003827.0,USA,09 Jul 2002,Gregory Hoblit,"[Drama, War]","English, German",49.0,"A law student becomes a lieutenant during World War II, is captured and asked to defend a black prisoner of war falsely accused of murder.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMDg5ODQ1OF5BMl5BanBnXkFtZTYwMjc2Nzc5._V1_SX300.jpg,MGM/UA,R,15 Feb 2002,True,125.0,Hart's War,movie,http://www.mgm.com/hartswar,"John Katzenbach (novel), Billy Ray (screenplay), Terry George (screenplay)",2002,58f85d9c0d39b85b38207c36,Drama|War,tt0251114,251114,6.3,"44,195",5107,0.05,10592.0,"Well-made and solidly acted, Hart's War is modestly compelling. However, the movie suffers from having too many subplots.",72,fresh,60.0,6.0,121,49,http://www.rottentomatoes.com/m/harts_war/,48.0,3.0,43771
239,"Gabriela Oltean, Denzel Washington, Kimberly Elise, Ron Annabelle",2 wins &amp; 8 nominations.,71026631.0,USA,16 Jul 2002,Nick Cassavetes,"[Crime, Drama, Thriller]","English, Spanish",30.0,John Quincy Archibald takes a hospital emergency room hostage when his insurance won't cover his son's heart transplant.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNTQ1MzAyOF5BMl5BanBnXkFtZTYwNDg0ODk4._V1_SX300.jpg,New Line Cinema,PG-13,15 Feb 2002,True,116.0,John Q,movie,http://www.iamjohnq.com,James Kearns,2002,58f85d9c0d39b85b38207c37,Crime|Drama|Thriller,tt0251160,251160,7.0,"100,755",5108,0.0,8470.0,"Washington's performance rises above the material, but John Q pounds the audience over the head with its message.",30,rotten,23.0,4.4,131,101,http://www.rottentomatoes.com/m/john_q/,78.0,3.6,169217
240,"Harriet Owen, Blayne Weaver, Corey Burton, Jeff Bennett",5 nominations.,48325822.0,"USA, Canada, Australia",20 Aug 2002,"Robin Budd, Donovan Cook","[Animation, Adventure, Family]",English,49.0,"In London during World War II, this is the story of Wendy's daughter, Jane, who is kidnapped by Captain Hook and Peter Pan must come to the rescue.",https://images-na.ssl-images-amazon.com/images/M/MV5BYWMwMWQ5NWQtYTA1YS00OTQ5LWExZmItNGI5MzIyMWRhNDA5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Walt Disney Pictures,G,15 Feb 2002,True,72.0,Return to Never Land,movie,http://disney.go.com/disneypictures/neverland,"Temple Mathews (screenplay), Carter Crocker (additional written material), J.M. Barrie (play)",2002,58f85d9c0d39b85b38207c38,Adventure|Animation|Children,tt0280030,280030,5.8,"13,609",5109,0.159090909091,16690.0,"With its forgettable songs and lackluster story, this new Pan will surely entertain kids, but will feel more like a retread to adults.",43,rotten,46.0,5.4,94,51,http://www.rottentomatoes.com/m/return_to_never_land/,38.0,3.1,19383
241,"Kevin Costner, Susanna Thompson, Joe Morton, Ron Rifkin",1 nomination.,30063805.0,"USA, Germany",30 Jul 2002,Tom Shadyac,"[Drama, Fantasy, Mystery]","English, Spanish",25.0,A grieving doctor is being contacted by his late wife through his patients near death experiences.,https://images-na.ssl-images-amazon.com/images/M/MV5BNjNhYWZjN2EtNTI5ZC00ZjE5LTgwMDYtOGZmNmM3MDBjZGZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Universal Pictures,PG-13,22 Feb 2002,True,104.0,Dragonfly,movie,http://www.dragonflymovie.com,"Brandon Camp (story), Mike Thompson (story), David Seltzer (screenplay), Brandon Camp (screenplay), Mike Thompson (screenplay)",2002,58f85d9c0d39b85b38207c39,Drama|Fantasy|Mystery|Romance|Thriller,tt0259288,259288,6.1,"32,066",5127,-0.0458333333333,10052.0,"Sappy, dull, and muddled, Dragonfly is too melancholic and cliched to generate much suspense.",9,rotten,7.0,3.6,124,115,http://www.rottentomatoes.com/m/dragonfly/,62.0,3.1,54437
242,"Ice Cube, Mike Epps, Tommy Flanagan, Carmen Chaplin",,25482931.0,"USA, Germany",20 Aug 2002,Kevin Bray,"[Action, Comedy, Crime]","English, French",34.0,A bounty hunter chases and catches suspects all over Miami . He ends up getting shot at and start to second guess his job as a bounty hunter . While he feels he need to be making more and ...,https://images-na.ssl-images-amazon.com/images/M/MV5BNjM0MzliMDktZGFlOS00NmQ3LWJhYWItMjBhZmI2OGRlMmMwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,New Line Cinema,R,08 Mar 2002,True,95.0,All About the Benjamins,movie,http://www.benjaminsmovie.com,"Ronald Lang, Ice Cube",2002,58f85d9c0d39b85b38207c3a,Action|Comedy|Crime,tt0278295,278295,5.8,"9,791",5170,-0.538888888889,13950.0,"A sloppy, poorly directed action-comedy, All About the Benjamins is too derivative and gratuitously violent.",23,rotten,30.0,4.3,76,53,http://www.rottentomatoes.com/m/all_about_the_benjamins/,77.0,3.4,34452
243,"Aaliyah, Stuart Townsend, Marguerite Moreau, Vincent Perez",7 nominations.,31000000.0,"USA, Australia",27 Aug 2002,Michael Rymer,"[Drama, Fantasy, Horror]",English,30.0,The vampire Lestat becomes a rock star whose music wakes up the queen of all vampires.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNDEyMzEzMV5BMl5BanBnXkFtZTYwMDM1NjA3._V1_SX300.jpg,Warner Bros. Pictures,R,22 Feb 2002,True,101.0,Queen of the Damned,movie,http://queenofthedamned.warnerbros.com,"Anne Rice (novels), Scott Abbott (screenplay), Michael Petroni (screenplay)",2002,58f85d9c0d39b85b38207c3b,Fantasy|Horror,tt0238546,238546,5.2,"44,651",5128,-0.7,11979.0,A muddled and campy MTV-styled vampire movie with lots of eye candy and bad accents.,22,rotten,17.0,3.9,129,107,http://www.rottentomatoes.com/m/queen_of_the_damned/,66.0,3.1,259607
244,"Mel Gibson, Madeleine Stowe, Greg Kinnear, Sam Elliott",2 wins &amp; 5 nominations.,78064284.0,"USA, Germany",20 Aug 2002,Randall Wallace,"[Action, Drama, History]","English, Vietnamese, French",65.0,The story of the first major battle of the American phase of the Vietnam War and the soldiers on both sides that fought it.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5ODcxODM3NV5BMl5BanBnXkFtZTgwOTg3NjQxMTE@._V1_SX300.jpg,Paramount Pictures,R,01 Mar 2002,True,138.0,We Were Soldiers,movie,http://www.weweresoldiers.com,"Harold G. Moore (book), Joseph L. Galloway (book), Randall Wallace (screenplay)",2002,58f85d9c0d39b85b38207c3c,Action|Drama|War,tt0277434,277434,7.1,"105,406",5152,0.133333333333,10590.0,"The war cliches are laid on a bit thick, but the movie succeeds at putting a human face on soldiers of both sides in the Vietnam War.",91,fresh,63.0,6.4,144,53,http://www.rottentomatoes.com/m/we_were_soldiers/,84.0,3.6,202816
